questionId,catalogVersion,sourceCatalogVersion,language,countryProfile,chapterNumber,chapterTitle,sectionTitle,itemNumber,questionText,buildingSystem,component,inspectionArea,answerType,normReference,capexRelevant,evidenceRelevant,findingRelevant,assessmentRelevant,recommendationRelevant,decisionRelevant,reportRelevant,uploadRelevant,sourcePage,sourceConfidence,reviewStatus
DE-TDD-12-039,2.7.0,1.2.0,de,germany_residential,12,Brandschutz & Sicherheit,PV-Anlage / Batteriespeicher (Brandschutz),39,Notabschaltung Batterie zugänglich,fire_safety,battery_emergency_shutdown_accessible,pv_battery_fire_safety,checklist_rating,,True,True,True,True,False,False,False,True,85,high,draft
DE-TDD-12-040,2.7.0,1.2.0,de,germany_residential,12,Brandschutz & Sicherheit,Einbruchschutz,40,RC-Klasse Haustür (Empfehlung RC 2),fire_safety,front_door_rc_class,burglary_protection,checklist_rating,DIN EN 1627,True,True,True,True,False,False,False,True,85,high,draft
DE-TDD-13-001,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,01,Lufttemperatur (°C),moisture_mould,air_temperature,indoor_climate_measurement,checklist_rating,DIN EN ISO 7730,True,True,True,True,False,False,False,True,88,high,draft
DE-TDD-13-002,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,02,Relative Luftfeuchte (%) — innen,moisture_mould,relative_humidity_inside,indoor_climate_measurement,checklist_rating,DIN EN ISO 7730,True,True,True,True,False,False,False,True,88,high,draft
DE-TDD-13-003,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,03,Absolute Luftfeuchte (g/m³),moisture_mould,absolute_humidity,indoor_climate_measurement,checklist_rating,,True,True,True,True,False,False,False,True,88,high,draft
DE-TDD-13-004,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,04,Taupunkttemperatur (°C),moisture_mould,dew_point_temperature,indoor_climate_measurement,checklist_rating,,True,True,True,True,False,False,False,True,88,high,draft
DE-TDD-13-005,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,05,Taupunktunterschreitung wahrscheinlich? (Sommerkondensation/Winter),moisture_mould,dew_point_undershoot_likely,indoor_climate_measurement,checklist_rating,DIN 4108-2,True,True,True,True,False,False,False,True,88,high,draft
DE-TDD-13-006,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Raumklima-Messung,06,CO₂-Gehalt (ppm),moisture_mould,co2_concentration,indoor_climate_measurement,checklist_rating,DIN EN 16798-1,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-007,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Oberflächentemperatur (IR),07,Außenwand Innenoberfläche (°C),moisture_mould,external_wall_internal_surface_temperature,surface_temperature_ir,checklist_rating,DIN 4108-2,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-008,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Oberflächentemperatur (IR),08,"Oberflächentemperatur kritischer Bereiche (Ecken, Laibungen)",moisture_mould,critical_surface_temperature,surface_temperature_ir,checklist_rating,DIN 4108-2,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-009,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Oberflächentemperatur (IR),09,Raumecken Boden / Decke (°C),moisture_mould,room_corners_floor_ceiling_temperature,surface_temperature_ir,checklist_rating,,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-010,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Oberflächentemperatur (IR),10,Fensterlaibungen (°C),moisture_mould,window_reveals_temperature,surface_temperature_ir,checklist_rating,,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-011,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Oberflächentemperatur (IR),11,"Temperaturfaktor fRsi ≥ 0,7",moisture_mould,temperature_factor_frsi,surface_temperature_ir,checklist_rating,DIN 4108-2,True,True,True,True,False,False,False,True,89,high,draft
DE-TDD-13-012,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Wärmebrücken-Analyse,12,Wärmebrückenverdacht an Geometrie-Ecken,moisture_mould,thermal_bridge_geometry_corners,thermal_bridge_analysis,checklist_rating,DIN 4108-2 Bbl. 2,True,True,True,True,False,False,False,True,90,high,draft
DE-TDD-13-013,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Wärmebrücken-Analyse,13,Wärmebrücke Balkonanschluss / Auskragung,moisture_mould,thermal_bridge_balcony_connection,thermal_bridge_analysis,checklist_rating,,True,True,True,True,False,False,False,True,90,high,draft
DE-TDD-13-014,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Wärmebrücken-Analyse,14,Wärmebrücke Rollladenkasten,moisture_mould,thermal_bridge_roller_shutter_box,thermal_bridge_analysis,checklist_rating,,True,True,True,True,False,False,False,True,90,high,draft
DE-TDD-13-015,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Wärmebrücken-Analyse,15,Wärmebrücke Sturz / Fensteranschluss,moisture_mould,thermal_bridge_lintel_window_connection,thermal_bridge_analysis,checklist_rating,,True,True,True,True,False,False,False,True,90,high,draft
DE-TDD-13-016,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Wärmebrücken-Analyse,16,Thermografie-Aufnahme erforderlich?,moisture_mould,thermography_required,thermal_bridge_analysis,checklist_rating,,True,True,True,True,False,False,False,True,90,high,draft
DE-TDD-13-017,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Baufeuchte-Messung,17,Wandfeuchte zerstörungsfrei (digital),moisture_mould,wall_moisture_non_destructive,building_moisture_measurement,checklist_rating,WTA 4-11,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-018,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Baufeuchte-Messung,18,CM-Messung möglich / erforderlich?,moisture_mould,cm_measurement_possible_required,building_moisture_measurement,checklist_rating,WTA 4-11,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-019,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Baufeuchte-Messung,19,Holzfeuchte (Dach / Boden / Wand),moisture_mould,wood_moisture_roof_floor_wall,building_moisture_measurement,checklist_rating,DIN EN 13183,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-020,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Baufeuchte-Messung,20,Estrich-Restfeuchte (CM-Wert),moisture_mould,screed_residual_moisture_cm,building_moisture_measurement,checklist_rating,DIN 18560,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-021,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Baufeuchte-Messung,21,Karbid-Messung bei Verdacht auf Aufstieg,moisture_mould,carbide_measurement_rising_damp_suspected,building_moisture_measurement,checklist_rating,,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-022,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,22,"Sichtbarer Befall (Lage, Größe in m²)",moisture_mould,visible_mould_area_size,mould_infestation,checklist_rating,UBA-Schimmelleitfaden,True,True,True,True,False,False,False,True,91,high,draft
DE-TDD-13-023,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,23,Befallart (Schwärze / grün / weiß),moisture_mould,mould_type_coloration,mould_infestation,checklist_rating,,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-024,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,24,Geruchsbildung (modrig),moisture_mould,musty_odour,mould_infestation,checklist_rating,,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-025,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,25,Wachstumsursache identifizierbar?,moisture_mould,growth_cause_identifiable,mould_infestation,checklist_rating,,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-026,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,26,Befall hinter Möbeln / Tapeten,moisture_mould,mould_behind_furniture_wallpaper,mould_infestation,checklist_rating,,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-027,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Schimmelbefall,27,Stockflecken als Vorstufe,moisture_mould,mildew_stains_precursor,mould_infestation,checklist_rating,,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-028,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,28,Lüftungsverhalten Nutzer (Stoß-/Querlüftung erkennbar?),moisture_mould,user_ventilation_behaviour,ventilation_usage,checklist_rating,DIN 1946-6,True,True,True,True,False,False,False,True,92,high,draft
DE-TDD-13-029,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,29,Anzahl Bewohner / Personen je m²,moisture_mould,occupant_density,ventilation_usage,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-030,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,30,Wäschetrocknen in der Wohnung?,moisture_mould,laundry_drying_inside,ventilation_usage,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-031,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,31,Aquarium / Zimmerpflanzen (Feuchteeintrag),moisture_mould,aquarium_plants_moisture_load,ventilation_usage,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-032,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,32,Kochen ohne Abzugshaube?,moisture_mould,cooking_without_extractor,ventilation_usage,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-033,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Lüftungsverhalten / Nutzung,33,Schlafzimmer mit geschlossener Tür/Fenster?,moisture_mould,bedroom_closed_door_window,ventilation_usage,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-034,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Ursachenbetrachtung,34,Außenliegender Feuchteintrag (Dach / Fassade),moisture_mould,external_moisture_ingress_roof_facade,cause_analysis,checklist_rating,,True,True,True,True,False,False,False,True,93,high,draft
DE-TDD-13-041,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Typische Risikozonen,41,Hinter Schränken Außenwand,moisture_mould,behind_cabinets_external_wall,typical_risk_zones,checklist_rating,,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-13-042,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Typische Risikozonen,42,Bad ohne Fenster,moisture_mould,bathroom_without_window,typical_risk_zones,checklist_rating,DIN 18017-3,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-13-043,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Typische Risikozonen,43,Kellerabgang / Treppenhaus,moisture_mould,basement_stairwell,typical_risk_zones,checklist_rating,,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-13-044,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Typische Risikozonen,44,Fensterscheiben innen beschlagen morgens,moisture_mould,morning_internal_window_condensation,typical_risk_zones,checklist_rating,,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-13-045,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Handlungsempfehlung,45,"Bagatellfall (< 0,5 m²) Selbst-Sanierung",moisture_mould,minor_case_self_remediation,recommendation,checklist_rating,UBA-Schimmelleitfaden,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-13-046,2.7.0,1.3.0,de,germany_residential,13,Schimmel & Feuchte,Handlungsempfehlung,46,Sanierung durch Fachfirma erforderlich,moisture_mould,professional_remediation_required,recommendation,checklist_rating,,True,True,True,True,False,False,False,True,95,high,draft
DE-TDD-14-001,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Teilungserklärung (TE),01,Teilungserklärung mit Aufteilungsplan,condominium,declaration_of_division_plan,condominium_legal_documents,checklist_rating,WEG § 7,True,True,True,True,False,False,False,True,97,high,draft
DE-TDD-14-002,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Teilungserklärung (TE),02,Sondereigentum eindeutig abgegrenzt,condominium,separate_property_defined,condominium_legal_documents,checklist_rating,WEG § 5,True,True,True,True,False,False,False,True,97,high,draft
DE-TDD-14-003,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Teilungserklärung (TE),03,Sondernutzungsrechte aufgelistet,condominium,special_use_rights_listed,condominium_legal_documents,checklist_rating,WEG,True,True,True,True,False,False,False,True,97,high,draft
DE-TDD-14-004,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Teilungserklärung (TE),04,Miteigentumsanteile (MEA) dokumentiert,condominium,co_ownership_shares_documented,condominium_legal_documents,checklist_rating,,True,True,True,True,False,False,False,True,97,high,draft
DE-TDD-14-005,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Teilungserklärung (TE),05,Stimmrechte / Kostenverteilung definiert,condominium,voting_rights_cost_allocation_defined,condominium_legal_documents,checklist_rating,WEG § 16,True,True,True,True,False,False,False,True,97,high,draft
DE-TDD-14-012,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Gemeinschafts- / Sondereigentum,12,Leitungen ab Abzweig zur Wohnung → SE,condominium,pipes_from_branch_to_unit_se,common_vs_private_property,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-013,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Protokolle Eigentümerversammlung,13,Letzte 3 Jahre Protokolle eingesehen,condominium,minutes_last_three_years_reviewed,owners_meeting_records,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-014,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Protokolle Eigentümerversammlung,14,Beschlussfassungen über Sanierungen,condominium,resolutions_on_renovations,owners_meeting_records,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-015,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Protokolle Eigentümerversammlung,15,Offene Mängel der Gemeinschaft,condominium,open_common_property_defects,owners_meeting_records,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-016,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Protokolle Eigentümerversammlung,16,Streitigkeiten / gerichtliche Verfahren,condominium,disputes_legal_proceedings,owners_meeting_records,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-017,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Protokolle Eigentümerversammlung,17,Sonderumlagen beschlossen / geplant,condominium,special_assessments_resolved_planned,owners_meeting_records,checklist_rating,,True,True,True,True,False,False,False,True,99,high,draft
DE-TDD-14-018,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Instandhaltungsrücklage,18,Höhe der Rücklage (€),condominium,maintenance_reserve_amount,reserve_fund,checklist_rating,WEG § 19,True,True,True,True,False,False,False,True,100,high,draft
DE-TDD-14-019,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Instandhaltungsrücklage,19,Höhe pro Quadratmeter Wohnfläche,condominium,maintenance_reserve_per_sqm,reserve_fund,checklist_rating,,True,True,True,True,False,False,False,True,100,high,draft
DE-TDD-14-020,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Instandhaltungsrücklage,20,Plan-Soll vs. Ist-Stand,condominium,reserve_plan_target_vs_actual,reserve_fund,checklist_rating,,True,True,True,True,False,False,False,True,100,high,draft
DE-TDD-14-021,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Instandhaltungsrücklage,21,Mindestrücklage (BVI: 7–25 €/m²),condominium,minimum_reserve_bvi_range,reserve_fund,checklist_rating,,True,True,True,True,False,False,False,True,100,high,draft
DE-TDD-14-022,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Instandhaltungsrücklage,22,Verzehr der Rücklage in letzten Jahren,condominium,reserve_consumption_recent_years,reserve_fund,checklist_rating,,True,True,True,True,False,False,False,True,100,high,draft
DE-TDD-14-035,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Gemeinschaftseigentum Zustand,35,Dach (Pauschalbegutachtung),condominium,roof_general_assessment,common_property_condition,checklist_rating,,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-036,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Gemeinschaftseigentum Zustand,36,Fassade (Pauschalbegutachtung),condominium,facade_general_assessment,common_property_condition,checklist_rating,,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-037,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Gemeinschaftseigentum Zustand,37,Kellerräume / Wäschekeller / Trockenraum,condominium,basement_laundry_drying_rooms,common_property_condition,checklist_rating,,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-038,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Besonderheiten ETW,38,Sondereigentum Garten / Terrasse: Pflegepflichten,condominium,special_property_garden_terrace_maintenance,condominium_special_features,checklist_rating,,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-039,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Besonderheiten ETW,39,"Tiefgaragenstellplatz: Zustand, Brandschutz",condominium,underground_parking_space_condition_fire_safety,condominium_special_features,checklist_rating,GaStellV,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-040,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Besonderheiten ETW,40,"Kellerverschlag: Größe, Belüftung",condominium,basement_storage_size_ventilation,condominium_special_features,checklist_rating,,True,True,True,True,False,False,False,True,103,high,draft
DE-TDD-14-041,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Besonderheiten ETW,41,Aufzug erreicht Stellplatz / Wohnung,condominium,elevator_reaches_parking_unit,condominium_special_features,checklist_rating,DIN 18040,True,True,True,True,False,False,False,True,104,high,draft
DE-TDD-14-042,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Versicherungen Gemeinschaft,42,Gebäudeversicherung Deckungsumfang,condominium,building_insurance_coverage,condominium_insurance,checklist_rating,,True,True,True,True,False,False,False,True,104,high,draft
DE-TDD-14-043,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Versicherungen Gemeinschaft,43,Elementarschadenversicherung enthalten?,condominium,natural_hazard_insurance_included,condominium_insurance,checklist_rating,,True,True,True,True,False,False,False,True,104,high,draft
DE-TDD-14-044,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Versicherungen Gemeinschaft,44,Haftpflicht der WEG,condominium,weg_liability_insurance,condominium_insurance,checklist_rating,,True,True,True,True,False,False,False,True,104,high,draft
DE-TDD-14-045,2.7.0,1.4.0,de,germany_residential,14,Spezial Eigentumswohnung,Versicherungen Gemeinschaft,45,Schadensfälle in letzten 5 Jahren,condominium,claims_last_five_years,condominium_insurance,checklist_rating,,True,True,True,True,False,False,False,True,104,high,draft
DE-TDD-15-001,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,01,Baugenehmigung vorhanden,single_family_house,building_permit_available,building_law_status,checklist_rating,LBO,True,True,True,True,False,False,False,True,105,high,draft
DE-TDD-15-002,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,02,Schlussabnahmebescheinigung,single_family_house,final_acceptance_certificate,building_law_status,checklist_rating,LBO,True,True,True,True,False,False,False,True,105,high,draft
DE-TDD-15-003,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,03,Nutzungsänderungen genehmigt,single_family_house,approved_changes_of_use,building_law_status,checklist_rating,,True,True,True,True,False,False,False,True,105,high,draft
DE-TDD-15-004,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,04,Bestandsschutz dokumentiert,single_family_house,grandfathering_documented,building_law_status,checklist_rating,,True,True,True,True,False,False,False,True,105,high,draft
DE-TDD-15-005,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,05,Schwarzbauten / nicht genehmigte Anbauten,single_family_house,unapproved_extensions_structures,building_law_status,checklist_rating,,True,True,True,True,False,False,False,True,105,high,draft
DE-TDD-15-006,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Baurechtliche Situation,06,Bebauungsplan eingesehen,single_family_house,development_plan_reviewed,building_law_status,checklist_rating,BauGB § 30,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-007,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Grundstück / Grenzen,07,Lageplan / Katasterauszug aktuell,single_family_house,current_site_plan_cadastral_extract,plot_boundaries,checklist_rating,,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-008,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Grundstück / Grenzen,08,Grenzsteine vor Ort verifiziert,single_family_house,boundary_markers_verified,plot_boundaries,checklist_rating,,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-009,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Grundstück / Grenzen,09,Grenzabstände nach LBO eingehalten,single_family_house,boundary_distances_lbo_compliant,plot_boundaries,checklist_rating,LBO,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-010,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Grundstück / Grenzen,10,Überbau (eigener oder fremder),single_family_house,encroachment_own_or_neighbour,plot_boundaries,checklist_rating,BGB § 912,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-011,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Grundstück / Grenzen,11,Bauliche Anlagen an Grenze (Zustimmung?),single_family_house,structures_on_boundary_consent,plot_boundaries,checklist_rating,,True,True,True,True,False,False,False,True,106,high,draft
DE-TDD-15-012,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,12,Grundbuchauszug aktuell (≤ 6 Monate),single_family_house,current_land_register_extract,land_register_encumbrances,checklist_rating,,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-013,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,13,Abteilung II: Lasten und Beschränkungen,single_family_house,section_ii_encumbrances_restrictions,land_register_encumbrances,checklist_rating,,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-014,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,14,Wegerecht / Leitungsrecht eingetragen,single_family_house,right_of_way_or_pipe_right_registered,land_register_encumbrances,checklist_rating,BGB § 1018,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-015,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,15,Vorkaufsrechte,single_family_house,preemption_rights,land_register_encumbrances,checklist_rating,BGB § 1094,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-016,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,16,Reallasten / Wohnrechte / Nießbrauch,single_family_house,real_burdens_residence_right_usufruct,land_register_encumbrances,checklist_rating,,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-017,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Dienstbarkeiten / Grundbuch,17,Abteilung III: Grundschulden / Hypotheken,single_family_house,section_iii_land_charges_mortgages,land_register_encumbrances,checklist_rating,,True,True,True,True,False,False,False,True,107,high,draft
DE-TDD-15-018,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,18,Wasseranschluss vorhanden,single_family_house,water_connection_available,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-019,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,19,Abwasseranschluss (öffentlich / Kleinkläranlage),single_family_house,wastewater_connection_public_small_treatment,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-020,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,20,Gasanschluss / Verfügbarkeit,single_family_house,gas_connection_availability,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-021,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,21,Stromanschluss Hauptzuleitung,single_family_house,electric_service_main_supply,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-022,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,22,Telekommunikation (Glasfaser / DSL),single_family_house,telecommunication_fibre_dsl,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-023,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,23,Erschließungsbeiträge gezahlt,single_family_house,development_contributions_paid,site_utilities_access,checklist_rating,BauGB § 127,True,True,True,True,False,False,False,True,108,high,draft
DE-TDD-15-024,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Erschließung,24,Straßenausbaubeiträge (KAG),single_family_house,road_development_contributions_kag,site_utilities_access,checklist_rating,,True,True,True,True,False,False,False,True,109,high,draft
DE-TDD-15-025,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Standsicherheit / Gründung,25,Statische Unterlagen vorhanden,single_family_house,structural_documents_available,structural_foundation,checklist_rating,DIN EN 1990,True,True,True,True,False,False,False,True,109,high,draft
DE-TDD-15-026,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Standsicherheit / Gründung,26,Setzungsrisse Sockel / Wand,single_family_house,settlement_cracks_plinth_wall,structural_foundation,checklist_rating,,True,True,True,True,False,False,False,True,109,high,draft
DE-TDD-15-027,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Standsicherheit / Gründung,27,Hangsicherung / Stützmauern,single_family_house,slope_stabilization_retaining_walls,structural_foundation,checklist_rating,DIN 1054,True,True,True,True,False,False,False,True,109,high,draft
DE-TDD-15-028,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Standsicherheit / Gründung,28,Bauteilbewegungen messbar (Gipsmarker)?,single_family_house,component_movement_measurable_gypsum_marker,structural_foundation,checklist_rating,,True,True,True,True,False,False,False,True,109,high,draft
DE-TDD-15-029,2.7.0,1.5.0,de,germany_residential,15,Spezial Einfamilienhaus,Standsicherheit / Gründung,29,Trägertypen sichtbar / Lastabtrag plausibel,single_family_house,visible_beam_types_load_path_plausible,structural_foundation,checklist_rating,,True,True,True,True,False,False,False,True,109,high,draft
